"P6040","DIRECTORIO","SECUENCIA_ENCUESTA"
65,7284685,1
84,7284688,1
73,7284688,2
60,7284689,1
71,7284690,1
65,7284690,2
74,7284692,1
65,7284692,2
66,7284701,1
66,7284701,2
62,7284703,1
61,7284703,2
65,7284704,1
62,7284704,2
90,7284709,1
80,7284709,2
63,7284711,1
60,7284711,2
70,7284714,1
74,7284714,3
67,7284714,4
70,7284720,1
62,7284727,1
67,7284737,1
63,7284740,3
69,7284762,1
71,7284771,1
81,7284773,1
68,7284774,1
60,7284778,1
61,7284781,1
77,7284787,1
77,7284788,2
84,7284789,1
68,7284790,1
74,7284794,2
68,7284804,1
72,7284805,1
60,7284807,1
71,7284814,1
73,7284826,1
69,7284830,1
68,7284831,1
68,7284833,1
60,7284840,1
93,7284852,2
63,7284854,1
70,7284855,1
60,7284857,1
60,7284863,1
72,7284869,1
71,7284872,1
62,7284873,1
72,7284882,1
77,7284885,1
60,7284888,2
76,7284895,1
80,7284895,2
63,7284901,1
62,7284902,2
60,7284910,4
60,7284920,2
62,7284924,2
66,7284955,1
71,7284962,1
69,7284962,2
86,7284975,1
62,7284976,1
86,7284992,1
60,7284992,2
68,7284998,1
61,7285004,1
68,7285008,2
61,7285010,1
62,7285020,1
68,7285025,3
74,7285040,1
73,7285040,2
73,7285042,1
67,7285045,1
69,7285047,1
64,7285047,2
63,7285048,1
63,7285059,1
74,7285065,1
70,7285065,2
60,7285068,1
69,7285070,1
66,7285071,2
74,7285081,1
89,7285091,4
64,7285104,5
66,7285105,2
69,7285108,1
63,7285113,1
78,7285117,1
69,7285122,1
64,7285122,2
90,7285122,4
68,7285125,1
63,7285132,1
79,7285134,1
85,7285134,2
85,7285136,1
70,7285140,1
89,7285143,1
72,7285149,1
70,7285154,1
67,7285154,2
66,7285162,2
66,7285167,1
75,7285172,1
60,7285184,2
69,7285194,1
81,7285196,1
73,7285199,1
81,7285200,1
68,7285200,2
61,7285202,2
63,7285210,1
62,7285211,4
67,7285225,1
70,7285225,2
70,7285229,1
65,7285229,3
78,7285235,1
69,7285238,3
64,7285250,1
62,7285255,1
68,7285255,2
70,7285256,1
71,7285266,1
71,7285270,5
61,7285272,1
60,7285276,4
74,7285285,1
61,7285292,1
79,7285297,3
68,7285315,1
61,7285315,2
68,7285329,1
87,7285329,2
69,7285336,1
71,7285342,1
62,7285343,1
60,7285345,1
75,7285352,1
65,7285352,2
64,7285356,1
63,7285358,1
68,7285361,1
75,7285361,2
61,7285366,2
61,7285372,2
64,7285374,1
60,7285374,2
65,7285389,1
69,7285390,1
60,7285392,3
67,7285401,1
62,7285401,2
67,7285403,1
65,7285405,1
63,7285406,1
60,7285409,2
94,7285409,4
61,7285423,1
73,7285429,5
66,7285436,1
70,7285439,1
64,7285443,1
73,7285444,1
62,7285444,2
69,7285450,1
90,7285450,5
70,7285451,1
65,7285459,1
67,7285460,1
70,7285460,2
71,7285464,1
66,7285466,1
63,7285466,2
60,7285468,1
71,7285468,2
70,7285470,1
72,7285472,1
83,7285474,1
62,7285475,4
60,7285475,5
68,7285476,1
72,7285477,1
73,7285482,1
66,7285482,2
85,7285482,3
63,7285482,4
104,7285482,5
68,7285484,1
71,7285491,5
61,7285492,1
67,7285492,2
67,7285493,1
65,7285498,1
72,7285498,2
88,7285499,1
70,7285501,1
84,7285508,1
85,7285508,2
62,7285509,1
71,7285515,1
64,7285518,1
64,7285523,1
67,7285526,1
69,7285529,1
61,7285534,1
64,7285536,1
60,7285539,1
63,7285541,1
63,7285541,3
69,7285543,1
71,7285546,1
61,7285546,2
64,7285553,1
65,7285556,1
61,7285558,3
84,7285563,1
66,7285565,1
64,7285571,5
72,7285576,2
79,7285585,1
92,7285585,4
64,7285590,1
66,7285590,2
60,7285591,1
63,7285593,2
84,7285606,1
63,7285606,2
83,7285607,1
70,7285608,1
72,7285608,2
66,7285610,1
66,7285610,2
68,7285616,1
66,7285616,2
61,7285617,1
63,7285618,1
62,7285623,1
62,7285625,1
65,7285626,1
60,7285629,1
65,7285636,1
68,7285637,4
74,7285638,2
62,7285644,1
62,7285645,1
80,7285653,1
60,7285653,2
79,7285661,1
71,7285670,1
61,7285672,1
78,7285673,1
68,7285680,4
67,7285692,1
61,7285694,1
62,7285696,1
74,7285698,1
67,7285704,4
75,7285707,1
64,7285722,1
77,7285725,1
69,7285725,2
76,7285727,1
64,7285729,1
61,7285731,1
77,7285731,2
63,7285745,1
80,7285746,1
77,7285746,2
67,7285747,1
61,7285749,1
84,7285749,5
70,7285754,1
66,7285754,2
72,7285762,1
69,7285770,1
70,7285770,2
70,7285771,1
74,7285772,1
74,7285774,1
60,7285780,1
60,7285783,1
64,7285783,2
88,7285785,1
77,7285790,1
61,7285799,1
60,7285805,2
63,7285805,4
74,7285809,1
61,7285813,1
83,7285819,6
60,7285821,1
65,7285823,1
62,7285824,2
68,7285825,1
84,7285825,3
61,7285831,1
72,7285839,6
71,7285842,1
75,7285842,2
65,7285844,1
66,7285844,2
70,7285845,1
64,7285850,1
66,7285853,1
66,7285855,1
73,7285855,2
68,7285858,1
64,7285860,1
70,7285861,1
73,7285862,4
65,7285868,1
90,7285876,1
63,7285877,1
72,7285905,1
60,7285905,3
67,7285906,1
72,7285906,3
70,7285907,1
77,7285908,1
66,7285917,1
61,7285918,1
61,7285921,1
85,7285928,1
87,7285928,2
63,7285943,1
90,7285943,2
91,7285943,3
88,7285943,4
65,7285985,1
63,7285985,2
80,7285991,6
68,7285992,3
60,7285994,2
68,7285996,1
62,7285998,1
65,7286000,1
76,7286000,2
80,7286001,1
79,7286001,2
84,7286007,1
72,7286008,1
78,7286011,1
68,7286011,2
71,7286015,1
62,7286015,2
71,7286024,5
77,7286024,6
65,7286026,3
70,7286026,4
61,7286027,1
74,7286030,1
60,7286032,1
73,7286033,1
80,7286033,2
60,7286039,1
62,7286040,1
83,7286041,1
66,7286041,2
76,7286047,1
93,7286048,1
66,7286048,2
75,7286049,1
71,7286049,2
81,7286051,1
78,7286051,2
76,7286052,1
66,7286053,1
65,7286056,1
77,7286056,2
61,7286059,1
66,7286061,1
62,7286062,1
86,7286062,2
60,7286062,3
69,7286063,1
65,7286063,2
67,7286066,1
70,7286066,2
75,7286070,1
85,7286073,6
63,7286074,1
64,7286078,11
82,7286079,1
67,7286082,2
70,7286083,1
63,7286084,2
64,7286086,1
65,7286100,1
76,7286102,1
63,7286105,2
65,7286106,1
65,7286108,1
62,7286108,2
65,7286112,1
67,7286112,2
69,7286113,1
61,7286128,1
61,7286131,1
68,7286132,1
79,7286133,5
69,7286134,1
69,7286135,1
63,7286142,1
63,7286145,1
66,7286147,1
84,7286147,4
71,7286149,1
62,7286149,2
67,7286150,1
76,7286153,1
73,7286153,2
67,7286154,1
71,7286157,1
65,7286157,2
86,7286159,1
95,7286160,1
64,7286162,2
73,7286163,1
60,7286164,1
70,7286166,1
85,7286166,2
78,7286167,1
78,7286167,2
82,7286175,1
72,7286175,2
63,7286178,1
73,7286178,2
88,7286179,3
73,7286180,1
73,7286180,2
68,7286184,1
69,7286184,2
70,7286191,1
64,7286195,1
71,7286197,1
78,7286197,2
61,7286198,1
82,7286198,2
72,7286202,1
75,7286202,2
80,7286203,1
80,7286203,2
80,7286209,1
66,7286212,1
83,7286212,3
62,7286213,1
63,7286213,2
85,7286213,3
65,7286213,4
79,7286218,1
66,7286230,1
66,7286230,2
80,7286231,1
70,7286231,2
60,7286232,1
69,7286236,4
67,7286237,1
75,7286237,3
75,7286241,1
65,7286241,2
74,7286245,2
65,7286248,7
60,7286264,1
64,7286276,1
67,7286276,2
66,7286279,5
71,7286281,1
71,7286281,2
80,7286283,1
61,7286283,2
71,7286287,1
67,7286287,2
63,7286291,1
69,7286293,1
60,7286295,1
73,7286296,7
67,7286303,1
68,7286305,1
66,7286308,3
66,7286309,1
68,7286310,1
70,7286312,1
70,7286312,2
78,7286316,1
67,7286316,2
67,7286318,1
84,7286320,1
61,7286320,2
74,7286329,1
77,7286330,1
80,7286334,1
77,7286335,1
70,7286335,2
73,7286342,6
68,7286342,7
73,7286349,1
68,7286349,2
71,7286352,1
64,7286354,2
62,7286354,5
70,7286356,1
62,7286364,1
60,7286365,6
63,7286369,1
62,7286373,1
63,7286375,1
69,7286378,3
60,7286380,1
62,7286380,2
61,7286382,1
62,7286382,2
77,7286388,4
63,7286390,1
78,7286394,1
75,7286394,2
75,7286397,1
69,7286398,1
61,7286399,1
62,7286404,1
73,7286415,1
63,7286415,2
85,7286416,1
60,7286416,2
71,7286419,5
90,7286434,1
69,7286437,1
76,7286447,1
69,7286450,1
64,7286457,1
66,7286458,1
61,7286458,2
66,7286460,1
79,7286463,6
84,7286463,7
63,7286470,1
61,7286473,1
93,7286473,2
92,7286473,3
65,7286476,1
77,7286476,2
62,7286487,1
62,7286489,1
61,7286489,2
60,7286490,1
68,7286494,1
60,7286494,2
91,7286494,5
74,7286502,1
68,7286515,1
66,7286515,2
76,7286519,1
63,7286519,2
60,7286524,1
72,7286526,1
68,7286526,2
61,7286529,1
70,7286530,1
80,7286532,1
66,7286533,2
63,7286538,1
61,7286538,2
79,7286556,1
68,7286556,2
76,7286556,4
61,7286557,1
73,7286558,1
64,7286558,2
68,7286559,1
84,7286561,1
83,7286561,2
65,7286563,1
62,7286564,1
60,7286565,1
76,7286566,1
64,7286566,2
66,7286567,1
75,7286571,1
62,7286577,1
61,7286577,2
67,7286577,3
65,7286578,1
60,7286585,1
69,7286586,1
70,7286592,4
90,7286592,5
73,7286594,1
64,7286594,2
64,7286600,1
72,7286605,1
63,7286605,2
95,7286606,1
68,7286606,2
80,7286611,1
69,7286615,1
77,7286616,1
71,7286620,1
85,7286630,1
77,7286630,2
64,7286631,1
80,7286636,1
81,7286638,1
61,7286641,1
77,7286647,1
76,7286647,2
75,7286648,1
65,7286652,1
66,7286653,1
67,7286655,1
67,7286659,1
62,7286661,1
60,7286661,2
80,7286664,1
91,7286664,2
82,7286672,1
75,7286672,2
60,7286675,6
61,7286676,4
65,7286681,4
63,7286686,1
61,7286686,2
78,7286687,1
74,7286692,1
74,7286692,2
74,7286694,3
95,7286702,1
62,7286702,2
78,7286713,1
79,7286713,2
61,7286714,1
86,7286714,2
62,7286715,1
82,7286716,1
61,7286718,1
70,7286721,1
72,7286721,3
84,7286723,1
70,7286724,1
92,7286727,1
70,7286728,1
68,7286728,2
63,7286731,1
75,7286732,1
82,7286735,4
78,7286737,1
77,7286737,2
76,7286738,1
62,7286738,2
64,7286740,1
61,7286740,2
83,7286743,1
75,7286743,2
61,7286745,1
64,7286746,2
72,7286754,1
86,7286755,4
63,7286756,1
67,7286757,1
75,7286757,2
66,7286758,1
96,7286758,4
61,7286759,1
66,7286760,1
73,7286762,1
68,7286763,1
73,7286763,5
71,7286763,6
78,7286764,2
75,7286766,1
72,7286766,2
65,7286770,2
63,7286770,1
82,7286772,6
74,7286774,2
72,7286775,1
72,7286777,1
68,7286777,2
75,7286781,1
63,7286784,1
68,7286787,1
63,7286787,2
60,7286789,1
60,7286789,2
66,7286792,1
75,7286795,1
60,7286795,2
83,7286796,1
71,7286804,1
78,7286808,1
73,7286809,1
80,7286810,1
71,7286813,1
61,7286816,1
75,7286818,4
82,7286821,1
73,7286821,2
70,7286824,1
61,7286825,1
61,7286825,2
71,7286826,2
85,7286829,1
75,7286829,2
74,7286831,1
60,7286832,1
85,7286836,2
65,7286838,2
69,7286839,1
68,7286842,1
61,7286847,1
78,7286853,1
72,7286853,2
66,7286854,1
68,7286857,3
64,7286858,1
84,7286862,1
74,7286863,1
90,7286865,4
84,7286871,1
66,7286876,5
60,7286877,2
60,7286878,2
85,7286880,1
78,7286885,3
68,7286890,1
66,7286894,1
63,7286896,1
66,7286899,1
68,7286900,1
63,7286900,2
84,7286900,3
73,7286903,1
62,7286905,1
63,7286910,1
67,7286910,2
68,7286911,1
67,7286911,2
70,7286913,1
71,7286914,1
66,7286914,2
85,7286915,2
68,7286916,1
73,7286916,2
89,7286918,3
84,7286920,6
78,7286921,1
64,7286921,2
65,7286923,1
61,7286924,1
65,7286925,1
65,7286929,1
67,7286929,2
66,7286931,3
65,7286935,1
84,7286939,2
76,7286941,1
62,7286941,2
61,7286942,2
64,7286945,1
85,7286945,2
65,7286946,1
73,7286949,1
68,7286949,2
60,7286951,1
69,7286954,1
60,7286955,1
63,7286955,2
77,7286956,1
65,7286969,1
79,7286971,5
84,7286971,6
68,7286972,1
61,7286972,2
65,7286973,4
61,7286975,1
86,7286976,2
74,7286977,1
62,7286979,1
84,7286981,2
74,7286981,3
60,7286982,1
60,7286985,1
77,7286987,1
86,7286987,2
61,7286989,2
66,7286990,2
93,7286992,6
64,7287001,1
65,7287007,1
61,7287007,2
64,7287010,1
64,7287010,2
60,7287011,1
60,7287011,2
71,7287012,1
69,7287014,1
68,7287014,2
65,7287016,1
72,7287018,1
64,7287026,1
89,7287028,5
84,7287033,1
61,7287035,1
73,7287044,5
60,7287052,1
74,7287058,1
65,7287060,1
77,7287062,1
73,7287062,2
82,7287066,1
73,7287066,2
67,7287066,4
67,7287067,1
82,7287070,1
61,7287070,2
67,7287071,1
70,7287071,2
66,7287072,1
67,7287074,1
70,7287074,2
60,7287075,1
71,7287076,1
74,7287076,2
63,7287081,1
60,7287082,1
61,7287083,1
92,7287083,2
62,7287083,3
71,7287084,1
77,7287085,1
64,7287086,1
67,7287087,1
65,7287091,1
61,7287091,2
76,7287094,1
75,7287094,2
64,7287095,1
67,7287095,2
63,7287096,1
61,7287096,2
75,7287097,1
69,7287098,1
64,7287099,1
66,7287100,1
88,7287103,1
78,7287106,1
69,7287107,1
61,7287114,1
64,7287117,1
68,7287122,1
69,7287124,1
73,7287125,1
66,7287127,1
70,7287129,1
65,7287135,1
73,7287139,1
79,7287142,1
85,7287142,2
71,7287144,1
74,7287146,1
63,7287147,1
66,7287147,2
89,7287148,1
73,7287148,2
64,7287150,1
64,7287150,2
70,7287156,1
62,7287156,2
60,7287156,3
71,7287157,1
65,7287162,1
87,7287168,4
70,7287170,1
91,7287170,2
75,7287174,1
81,7287175,1
83,7287176,1
80,7287176,2
75,7287177,1
66,7287177,2
78,7287179,1
81,7287181,3
74,7287185,2
67,7287187,1
69,7287187,2
60,7287199,2
65,7287205,1
62,7287212,1
77,7287215,1
76,7287218,3
60,7287219,1
63,7287222,1
62,7287223,1
81,7287224,1
77,7287224,2
73,7287224,3
67,7287227,1
66,7287231,1
72,7287232,1
71,7287232,2
77,7287236,1
62,7287239,1
61,7287239,2
63,7287241,1
60,7287248,1
90,7287251,1
80,7287251,2
80,7287253,1
62,7287253,2
65,7287264,1
78,7287268,4
66,7287273,2
61,7287276,1
77,7287280,1
76,7287280,2
70,7287282,1
67,7287282,2
73,7287284,4
69,7287285,4
78,7287287,3
79,7287292,1
69,7287292,2
68,7287294,1
63,7287294,2
70,7287295,1
62,7287295,2
67,7287296,5
68,7287298,1
62,7287298,2
68,7287299,1
72,7287300,2
68,7287302,1
80,7287302,2
66,7287311,6
61,7287314,1
60,7287316,2
69,7287320,5
72,7287322,1
60,7287322,2
63,7287333,1
64,7287334,1
63,7287337,1
62,7287339,1
65,7287341,2
90,7287344,1
91,7287346,1
69,7287347,1
78,7287348,1
64,7287348,2
76,7287349,1
65,7287349,2
64,7287352,1
72,7287355,1
67,7287356,1
85,7287359,1
75,7287360,1
60,7287361,1
77,7287363,1
75,7287364,1
65,7287370,1
87,7287370,2
66,7287370,3
61,7287374,2
84,7287378,1
67,7287379,1
66,7287380,1
72,7287380,2
83,7287381,1
65,7287382,1
62,7287382,2
64,7287390,1
70,7287391,1
68,7287391,2
75,7287394,1
79,7287397,1
68,7287397,2
76,7287399,1
61,7287405,1
66,7287406,3
64,7287406,4
66,7287406,5
66,7287408,4
80,7287410,1
68,7287413,1
69,7287413,2
64,7287422,1
65,7287428,1
63,7287433,5
63,7287434,1
70,7287435,1
70,7287435,2
63,7287439,2
79,7287440,1
63,7287440,2
65,7287447,1
68,7287455,1
63,7287455,2
69,7287458,1
61,7287461,1
64,7287461,2
66,7287462,1
63,7287464,1
62,7287470,1
83,7287470,2
71,7287478,1
71,7287479,1
63,7287491,1
67,7287497,1
61,7287497,2
66,7287499,2
67,7287502,2
83,7287502,4
60,7287502,5
66,7287507,1
60,7287507,2
62,7287512,1
80,7287514,1
68,7287515,1
72,7287516,1
70,7287516,2
87,7287520,9
66,7287522,1
61,7287532,6
64,7287536,1
62,7287536,2
81,7287541,1
62,7287541,2
81,7287542,8
75,7287544,1
78,7287544,2
81,7287555,2
70,7287557,1
61,7287557,2
68,7295740,1
78,7295740,4
80,7295741,1
85,7295741,2
77,7295741,4
60,7295742,1
67,7295743,1
65,7295743,2
67,7295745,1
70,7295745,2
61,7295747,1
72,7295752,1
64,7295755,1
67,7295756,1
63,7295759,1
60,7295761,1
76,7295764,2
80,7295765,1
64,7295769,1
62,7295894,1
68,7295895,1
68,7295895,2
76,7295896,1
62,7295899,1
60,7295900,1
60,7295909,1
62,7295916,1
63,7295916,2
65,7295917,1
60,7295918,1
89,7295918,5
88,7295919,1
79,7295919,2
81,7295923,1
73,7295925,1
72,7295929,2
76,7295960,1
81,7295966,3
69,7295969,1
80,7295970,1
69,7295983,1
81,7295987,1
83,7295987,2
60,7295990,1
79,7295994,1
74,7295994,2
79,7295995,1
79,7295995,2
65,7295996,1
62,7295998,1
67,7296000,1
61,7296000,2
66,7296002,1
63,7296005,1
83,7296010,1
79,7296010,2
72,7296012,1
75,7296015,1
62,7296015,2
62,7296016,1
80,7296017,1
74,7296017,2
71,7296019,1
64,7296021,1
62,7296022,2
78,7296026,1
85,7296026,2
60,7296029,1
74,7296033,1
69,7296036,1
65,7296041,1
61,7296042,1
70,7296048,1
67,7296048,2
66,7296054,1
65,7296055,1
64,7296065,1
70,7296066,1
68,7296071,1
66,7296071,2
61,7296085,1
60,7296086,1
67,7296094,5
60,7296100,1
63,7296106,3
81,7296106,4
77,7296112,1
74,7296116,1
64,7296124,2
70,7296129,1
61,7296129,2
72,7296129,6
73,7296130,1
73,7296130,2
77,7296131,1
72,7296131,2
88,7296133,4
69,7296135,1
71,7296137,1
77,7296138,1
71,7296138,2
66,7296139,1
73,7296141,1
72,7296141,2
61,7296142,1
80,7296149,1
79,7296149,2
64,7296150,5
60,7296152,2
70,7296152,3
61,7296161,1
68,7296162,1
70,7296167,1
60,7296167,2
60,7296171,1
83,7296171,7
66,7296173,1
67,7296176,1
80,7296176,2
68,7296178,1
86,7296179,4
84,7296181,1
86,7296181,2
69,7296182,1
70,7296182,2
70,7296183,1
62,7296183,2
85,7296186,1
81,7296186,2
95,7296190,1
92,7296190,2
73,7296190,3
61,7296190,4
91,7296195,1
84,7296195,2
84,7296197,1
83,7296201,1
63,7296202,1
61,7296202,2
84,7296204,1
65,7296206,1
60,7296207,1
70,7296210,1
78,7296213,1
63,7296215,1
62,7296216,1
61,7296218,1
69,7296222,2
62,7296223,1
83,7296226,1
69,7296226,3
73,7296229,4
69,7296231,1
69,7296233,1
62,7296233,2
81,7296234,2
84,7296237,1
61,7296237,2
78,7296238,1
71,7296238,2
61,7296242,1
87,7296242,5
75,7296242,6
64,7296244,1
90,7296246,2
72,7296255,1
80,7296261,1
72,7296261,2
82,7296262,1
62,7296263,1
60,7296263,2
65,7296266,1
75,7296268,1
82,7296270,1
61,7296270,2
70,7296279,1
75,7296281,1
63,7296287,3
71,7296290,1
73,7296291,1
66,7296291,2
77,7296294,3
69,7296296,1
65,7296301,6
65,7296303,1
65,7296318,1
68,7296321,1
68,7296329,1
79,7296332,1
60,7296333,1
65,7296338,1
67,7296340,1
73,7296341,1
63,7296341,2
66,7296348,2
62,7296378,1
63,7296387,1
62,7296388,1
68,7296393,1
63,7296393,2
73,7296394,1
66,7296399,4
66,7296400,1
74,7296400,2
65,7296403,1
78,7296405,2
78,7296407,1
75,7296409,1
73,7296418,1
83,7296418,2
60,7296420,1
63,7296424,2
64,7296426,1
66,7296432,1
73,7296437,1
78,7296437,2
73,7296445,1
66,7296445,2
72,7296454,5
68,7296455,1
62,7296456,1
64,7296456,2
64,7296458,4
66,7296459,2
69,7296464,1
69,7296464,2
62,7296477,1
61,7296478,1
72,7296478,2
74,7296482,1
76,7296484,1
74,7296922,1
77,7296922,2
62,7296925,1
77,7296928,1
75,7296928,2
73,7296932,1
66,7296932,2
68,7296947,1
70,7296952,1
62,7296952,2
60,7296953,1
75,7296956,1
61,7296957,1
60,7296958,1
86,7296958,4
75,7296960,6
79,7296968,1
90,7296986,1
85,7296988,1
66,7296988,2
65,7296992,1
64,7296995,1
69,7296995,2
64,7296996,2
71,7296998,1
73,7296998,2
80,7297001,1
66,7297002,1
73,7297003,1
71,7297003,2
78,7297004,1
61,7297004,2
78,7297006,1
71,7297009,1
70,7297009,2
82,7297015,1
68,7297020,1
60,7297025,1
68,7297026,1
74,7297026,2
64,7297027,1
72,7297028,2
73,7297030,5
68,7297032,1
62,7297032,2
77,7297037,1
66,7297040,1
66,7297044,1
84,7297046,1
71,7297047,1
66,7297047,2
80,7297048,1
79,7297051,1
76,7297051,2
83,7297052,1
61,7297052,2
90,7297058,1
84,7297060,1
84,7297060,2
65,7297061,1
83,7297062,1
65,7297065,1
66,7297066,1
64,7297066,2
93,7297066,3
67,7297069,1
96,7297069,3
60,7297070,1
62,7297070,2
86,7297072,1
69,7297073,2
66,7297075,1
90,7297077,2
73,7297079,2
71,7297079,3
63,7297080,1
62,7297083,2
61,7297087,1
81,7297090,1
84,7297092,1
79,7297093,1
63,7297095,1
65,7297096,1
78,7297098,1
61,7297100,1
62,7297104,1
74,7297105,1
65,7297107,1
67,7297109,1
67,7297111,1
77,7297111,2
68,7297112,1
72,7297113,1
61,7297114,1
71,7297127,1
80,7297127,2
70,7297129,1
78,7297131,1
78,7297131,2
75,7297133,1
80,7297134,5
70,7297138,1
63,7297139,1
63,7297139,2
66,7297143,1
79,7297144,1
74,7297145,1
67,7297146,1
90,7297146,2
62,7297150,1
63,7297150,2
73,7297153,1
63,7297153,2
75,7297154,1
61,7297158,1
60,7297159,1
67,7297159,2
60,7297167,1
77,7297169,1
65,7297169,2
67,7297172,1
67,7297172,2
69,7297175,1
73,7297176,1
65,7297176,2
71,7297177,1
60,7297180,1
67,7297182,1
84,7297198,2
62,7297250,3
62,7297251,1
62,7297340,1
82,7297341,1
74,7297341,2
62,7297345,1
67,7297346,1
63,7297346,2
65,7297347,1
83,7297348,1
80,7297348,2
63,7297349,1
60,7297352,1
61,7297353,1
79,7297354,1
70,7297360,1
62,7297360,2
86,7297361,6
73,7297363,1
84,7297363,2
63,7297365,1
95,7297367,3
73,7297370,1
69,7297373,1
61,7297378,1
82,7297379,4
70,7297381,1
62,7297384,1
60,7297385,1
67,7297386,1
72,7297388,1
61,7297388,2
68,7297390,1
60,7297393,1
60,7297395,1
91,7297395,6
77,7297398,1
74,7297398,2
72,7297399,5
64,7297433,1
77,7297439,1
67,7297441,1
74,7297443,1
72,7297448,1
69,7297448,2
82,7297453,4
73,7297460,1
60,7297461,1
62,7297462,1
65,7297465,1
67,7297465,2
80,7297469,1
67,7297470,1
60,7297472,2
75,7297476,1
67,7297476,2
68,7297479,1
62,7297479,2
64,7297481,1
65,7297487,1
65,7297487,2
76,7297488,5
70,7297493,1
76,7297494,4
70,7297494,5
73,7297498,5
65,7297500,1
83,7297501,1
67,7297502,1
69,7297503,1
86,7297505,1
85,7297505,2
76,7297505,3
84,7297507,1
77,7297511,1
65,7297517,1
66,7297517,2
64,7297519,1
69,7297520,1
61,7297520,2
68,7297523,1
81,7297820,3
64,7297823,1
65,7297824,1
85,7297827,1
70,7297827,2
67,7297832,1
63,7297834,1
66,7297843,1
75,7297843,2
60,7297848,1
71,7297850,1
64,7297850,2
61,7297855,1
64,7297859,1
60,7297862,1
79,7297864,1
73,7297868,1
65,7297872,1
69,7297874,1
61,7297876,1
76,7297878,1
71,7297878,2
81,7297878,5
75,7297881,1
74,7297881,2
67,7297882,1
63,7297887,1
68,7297890,1
63,7297890,2
61,7297891,1
68,7297892,1
69,7297894,1
74,7297894,2
63,7297896,1
62,7297898,2
75,7297901,1
76,7297911,1
88,7297911,2
90,7297912,1
62,7297912,2
68,7297913,1
80,7297914,1
89,7297916,2
73,7297916,3
74,7297917,1
75,7297917,2
65,7297917,3
61,7297918,1
68,7297918,3
71,7297924,1
62,7297924,2
87,7297926,1
87,7297926,2
69,7297927,1
70,7297927,2
62,7297931,1
86,7297931,2
75,7297935,2
65,7297936,1
60,7297936,2
65,7297951,1
68,7297952,1
71,7297957,1
67,7297957,2
68,7297958,1
66,7297958,2
83,7297964,1
63,7297964,2
62,7297964,5
75,7297967,1
88,7297968,1
67,7297969,2
72,7297970,1
64,7297970,2
69,7297974,5
73,7297980,1
69,7297986,3
85,7297992,1
66,7297992,2
74,7298001,1
77,7298031,1
79,7298032,1
71,7298033,1
64,7298034,1
67,7298037,1
60,7298040,1
60,7298044,2
69,7298046,1
62,7298046,2
81,7298049,1
83,7298110,1
64,7298110,2
61,7298116,2
60,7298119,2
71,7298122,1
60,7298124,1
61,7298125,1
72,7298128,1
63,7298128,2
61,7298129,2
72,7298130,2
70,7298131,1
65,7298131,2
63,7298135,1
60,7298135,2
70,7298137,3
64,7298141,1
67,7298142,1
67,7298142,2
67,7298145,1
66,7298148,1
69,7298148,2
86,7298148,3
72,7298149,1
65,7298150,1
90,7298179,1
79,7298179,2
60,7298179,4
80,7298180,1
86,7298180,2
68,7298183,1
60,7298183,2
72,7298186,1
66,7298191,1
61,7298191,2
74,7298192,1
82,7298212,2
63,7298217,1
69,7298226,1
76,7298226,2
66,7298230,1
69,7298232,1
72,7298240,1
62,7298244,2
63,7298251,1
63,7298255,1
79,7298260,1
76,7298263,1
90,7298274,1
67,7298275,1
67,7298275,2
64,7298278,1
63,7298282,1
62,7298282,2
69,7298287,1
65,7298287,2
71,7298296,1
63,7298298,1
64,7298302,1
65,7298302,2
94,7298302,4
60,7298305,1
61,7298307,2
62,7298310,1
77,7298322,2
74,7298323,3
90,7298324,1
83,7298327,1
67,7298330,1
62,7298332,1
69,7298334,1
71,7298335,1
61,7298335,2
71,7298342,1
60,7298342,2
68,7298343,1
67,7298345,1
71,7298345,2
64,7298346,1
62,7298346,2
82,7298346,3
93,7298347,1
73,7298350,1
72,7298350,2
76,7298350,3
73,7298353,1
73,7298353,2
86,7298354,1
86,7298362,1
89,7298510,2
87,7298510,3
63,7298515,1
63,7298515,2
61,7298524,1
81,7298525,3
72,7298526,1
64,7298526,2
66,7298532,2
70,7298533,4
78,7298535,1
70,7298536,1
71,7298541,1
60,7298544,1
92,7298547,1
60,7298548,4
60,7298555,1
77,7298557,1
76,7298557,2
67,7298563,1
68,7298563,2
76,7298563,3
79,7298566,4
72,7298579,1
75,7298579,2
79,7298580,5
82,7298581,1
60,7298588,2
83,7298592,1
78,7298592,2
61,7298594,1
74,7298597,1
69,7298597,2
61,7298599,1
67,7298604,2
80,7298605,1
73,7298606,1
62,7298606,2
80,7298610,1
78,7298610,2
68,7298611,1
89,7298611,2
65,7298613,1
65,7298613,2
61,7298614,1
69,7298615,1
67,7298615,2
61,7298616,1
66,7298622,1
65,7298622,2
76,7298631,1
60,7298637,1
65,7298639,1
69,7298639,2
67,7298640,1
70,7298640,2
