"P6040","DIRECTORIO","SECUENCIA_ENCUESTA"
5,7330193,7
9,7330194,2
12,7330198,2
5,7330198,3
10,7330205,2
6,7330205,3
3,7330206,3
7,7330207,3
7,7330208,3
1,7330208,4
12,7330209,4
10,7330209,5
8,7330211,5
12,7330212,4
5,7330212,5
8,7330217,2
12,7330219,3
11,7330219,4
9,7330222,4
7,7330222,5
11,7330228,2
7,7330228,3
3,7330231,3
9,7330235,3
10,7330237,2
2,7330237,3
8,7330240,5
3,7330240,6
7,7330241,3
5,7330241,4
5,7330243,3
12,7330247,3
4,7330251,5
5,7330255,2
1,7330256,3
1,7330261,3
10,7330263,4
3,7330263,5
11,7330265,3
4,7330265,4
5,7330266,3
4,7330271,5
4,7330271,6
8,7330272,2
6,7330276,3
11,7330278,3
6,7330278,4
1,7330279,3
9,7330282,3
10,7330285,3
5,7330285,4
1,7330288,3
11,7330293,3
4,7330297,3
3,7330298,3
8,7330299,3
2,7330299,4
10,7330300,3
3,7330303,8
12,7330307,5
8,7330307,6
6,7330307,7
10,7330308,3
8,7330308,4
10,7330311,5
7,7330322,3
5,7330322,4
4,7330333,4
11,7330338,4
10,7330339,3
2,7330339,4
3,7330344,6
10,7330354,3
5,7330363,3
12,7330369,3
11,7330375,6
7,7330378,3
4,7330378,4
4,7330383,3
10,7330384,5
2,7330395,4
8,7330403,6
8,7330405,3
6,7330406,3
1,7330406,4
8,7330407,3
3,7330410,3
4,7330411,3
7,7330422,3
7,7330422,4
1,7330422,5
12,7330444,4
10,7330444,5
8,7330458,4
11,7330461,2
10,7330464,4
10,7330465,3
7,7330465,4
12,7330467,3
9,7330467,4
4,7330467,5
0,7330474,3
1,7330476,3
7,7330477,3
1,7330477,4
9,7330481,3
6,7330483,5
10,7330485,5
8,7330485,6
12,7330486,3
5,7330490,2
3,7330505,3
12,7330510,3
12,7330512,3
10,7330512,4
11,7330514,3
6,7330523,3
10,7330524,3
5,7330524,4
11,7330529,2
8,7330529,3
0,7330536,3
8,7330538,4
4,7330538,6
6,7330540,3
2,7330543,7
12,7330548,3
3,7330557,3
0,7330572,2
2,7330580,3
9,7330589,4
9,7330593,4
7,7330595,3
11,7330603,5
9,7330603,6
7,7330603,7
11,7330604,4
4,7330604,5
8,7330605,5
2,7330612,4
7,7330612,5
2,7330614,4
2,7330614,5
10,7330615,3
5,7330615,4
5,7330616,3
8,7330617,3
4,7330617,4
0,7330617,5
9,7330618,4
6,7330618,5
4,7330618,6
1,7330622,3
11,7330623,6
10,7330623,7
4,7330623,8
10,7330624,3
2,7330624,5
11,7330625,3
9,7330625,4
7,7330627,7
2,7330629,7
11,7330631,5
12,7330637,5
9,7330637,6
0,7330639,4
8,7330643,4
8,7330648,6
0,7330648,7
5,7330650,2
7,7330655,3
10,7330657,3
1,7330658,3
3,7330663,2
7,7330668,3
12,7330670,4
12,7330671,3
2,7330671,6
1,7330671,7
3,7330675,3
0,7330675,4
0,7330677,4
3,7330677,6
3,7330679,3
1,7330679,4
2,7330682,3
5,7330683,5
8,7330685,2
7,7330685,3
12,7330687,4
11,7330688,4
12,7330689,3
11,7330690,4
12,7330695,4
4,7330698,3
4,7330699,3
12,7330711,3
11,7330711,4
12,7330712,6
4,7330712,7
8,7330717,3
4,7330717,4
5,7330719,4
5,7330721,3
3,7330721,4
0,7330721,5
10,7330722,5
11,7330723,5
10,7330723,6
0,7330724,6
10,7330724,7
11,7330725,4
7,7330729,3
4,7330729,4
1,7330729,5
4,7330732,2
10,7330737,5
6,7330740,4
0,7330740,5
9,7330744,4
2,7330744,7
0,7330744,10
12,7330745,4
10,7330745,5
7,7330746,3
2,7330746,4
11,7330747,3
6,7330751,4
9,7330754,3
3,7330754,4
12,7330755,4
11,7330757,4
4,7330759,3
1,7330759,4
11,7330759,6
0,7330763,3
11,7330765,4
6,7330765,5
12,7330771,2
11,7330771,3
8,7330773,3
9,7330781,4
5,7330782,4
3,7330784,5
1,7330785,3
8,7330789,5
11,7330793,2
8,7330793,3
2,7330793,4
12,7330794,3
1,7330794,4
1,7330795,3
11,7330797,3
5,7330797,4
12,7330799,2
6,7330799,3
4,7330799,4
11,7330800,2
2,7330800,3
12,7330802,3
8,7330802,4
11,7330803,3
8,7330803,4
11,7330805,6
8,7330805,7
10,7330807,3
6,7330808,3
4,7330808,4
2,7330809,3
8,7330811,3
7,7330812,3
4,7330813,3
4,7330813,4
4,7330814,2
5,7330814,5
10,7330816,3
4,7330816,4
3,7330818,4
5,7330822,3
7,7330824,4
5,7330824,5
1,7330824,6
7,7330824,9
4,7330824,10
2,7330824,11
6,7330826,3
4,7330826,4
3,7330829,3
6,7330829,4
12,7330836,3
11,7330836,4
8,7330836,5
6,7330836,6
9,7330837,3
4,7330837,4
0,7330837,5
12,7330844,2
10,7330845,3
6,7330850,4
3,7330851,3
1,7330851,4
1,7330854,5
0,7330854,6
12,7330855,4
12,7330855,5
3,7330855,6
11,7330864,6
5,7330864,7
4,7330864,8
6,7330867,3
4,7330867,4
3,7330870,5
4,7330870,6
7,7330873,4
5,7330873,5
2,7330873,6
5,7330874,4
3,7330874,5
10,7330875,5
11,7330876,4
12,7330879,6
10,7330879,7
5,7330880,4
2,7330880,5
12,7330883,3
9,7330883,4
7,7330883,5
7,7330885,3
4,7330885,4
2,7330885,5
1,7330886,3
10,7330887,3
8,7330887,4
7,7330887,5
4,7330887,6
12,7330888,3
10,7330888,4
3,7330888,5
12,7330890,6
3,7330890,7
2,7330895,2
11,7330896,3
8,7330896,4
3,7330896,5
7,7330897,2
3,7330897,3
10,7330901,4
5,7330901,5
9,7330904,5
6,7330904,6
2,7330907,3
12,7330911,3
10,7330912,5
5,7330912,6
1,7330915,4
4,7330916,3
4,7330917,3
0,7330917,4
6,7330918,3
1,7330918,4
1,7330921,7
8,7330922,3
1,7330922,4
9,7330923,3
11,7330925,3
6,7330931,3
6,7330931,4
12,7330933,4
3,7330933,5
0,7330933,6
4,7330938,3
11,7330944,3
5,7330944,4
3,7330944,5
1,7330945,2
5,7330946,5
5,7330950,4
10,7330951,2
5,7330953,2
10,7330954,3
5,7330958,3
0,7330958,4
7,7330960,3
6,7330960,4
12,7330963,5
3,7330963,6
3,7330966,7
3,7330967,3
1,7330968,3
1,7330971,2
5,7330977,2
11,7330989,3
6,7330993,4
6,7330994,4
6,7330998,3
4,7331002,3
10,7331009,3
4,7331009,4
6,7331010,2
8,7331012,3
6,7331012,4
10,7331015,2
5,7331015,3
11,7331017,3
11,7331021,4
9,7331021,5
9,7331022,3
1,7331022,4
1,7331024,3
5,7331025,3
1,7331025,4
12,7331028,3
7,7331028,4
1,7331028,5
11,7331031,4
9,7331032,6
6,7331032,7
8,7331033,5
7,7331033,6
11,7331033,3
6,7331033,4
11,7331034,4
6,7331035,6
6,7331036,5
9,7331040,5
5,7331040,6
4,7331040,7
8,7331043,3
6,7331045,2
1,7331045,3
6,7331046,3
9,7331048,5
8,7331048,6
4,7331048,8
4,7331053,5
11,7331056,4
9,7331058,5
9,7331067,4
9,7331073,2
7,7331077,2
2,7331077,3
0,7331078,3
3,7331081,2
12,7331092,3
10,7331092,4
1,7331095,3
9,7331098,3
7,7331110,5
10,7331111,3
3,7331112,3
2,7331112,4
10,7331114,3
7,7331114,4
0,7331114,5
8,7331125,4
11,7331133,4
9,7331134,2
2,7331134,5
12,7331135,3
10,7331136,4
2,7331136,5
8,7331137,4
4,7331139,3
2,7331142,3
3,7331145,3
11,7331150,4
9,7331153,3
12,7331158,4
0,7331166,3
1,7331169,3
2,7331173,3
5,7331174,2
8,7331175,4
10,7331177,4
7,7331178,4
12,7331182,4
5,7331183,3
12,7331185,3
3,7331185,4
9,7331191,3
6,7331192,2
3,7331192,3
4,7331214,5
3,7331214,6
12,7331220,4
6,7331222,3
6,7331236,4
5,7331236,5
2,7331241,3
10,7331241,4
2,7331252,4
8,7331254,3
12,7331261,3
3,7331273,3
12,7331274,3
12,7331274,4
12,7331275,3
9,7331275,4
8,7331275,5
5,7331279,3
11,7331281,4
11,7331281,5
12,7331283,4
6,7331285,2
0,7331290,2
4,7331293,3
5,7331299,2
0,7331299,3
7,7331307,4
6,7331307,5
9,7331309,3
8,7331309,4
2,7331316,3
9,7331317,2
4,7331317,3
4,7331322,3
2,7331322,4
7,7331327,3
10,7331338,3
4,7331338,4
12,7331342,4
8,7331343,3
11,7331345,3
10,7331355,4
7,7331356,3
4,7331356,4
4,7331357,3
1,7331357,4
11,7331361,2
3,7331361,3
3,7331361,4
8,7331362,4
9,7331364,4
4,7331375,3
1,7331375,4
6,7331379,3
8,7331381,5
5,7331383,3
2,7331393,3
10,7331399,4
2,7331400,5
6,7331405,4
12,7331412,4
3,7331412,5
11,7331414,3
7,7331419,3
8,7331420,3
0,7331423,3
9,7331425,3
5,7331426,4
10,7331427,3
9,7331427,4
0,7331427,5
9,7331429,2
7,7331431,3
7,7331439,2
5,7331439,3
12,7331446,4
10,7331448,5
4,7331453,3
2,7331453,4
10,7331454,4
9,7331454,5
0,7331455,4
0,7331455,7
8,7331457,3
12,7331460,4
10,7331460,5
7,7331460,6
4,7331460,7
4,7331461,3
9,7331471,3
1,7331471,5
0,7331473,4
10,7331474,3
8,7331474,4
3,7331475,3
11,7331477,2
3,7331477,3
9,7331486,3
9,7331494,4
3,7331495,3
11,7331496,3
6,7331497,3
4,7331497,4
11,7331499,2
11,7331505,4
0,7331505,5
6,7331509,3
2,7331509,4
10,7331510,3
7,7331510,4
8,7331511,3
10,7331514,2
5,7331514,3
2,7331514,4
5,7331517,3
2,7331517,4
4,7331526,5
4,7331526,6
3,7331526,8
4,7331529,5
3,7331533,3
5,7331538,5
4,7331538,6
10,7331544,4
8,7331545,3
3,7331545,4
12,7331548,4
6,7331554,4
10,7331555,5
4,7331555,6
1,7331556,5
7,7331557,3
1,7331557,4
10,7331558,4
12,7331560,7
4,7331560,8
9,7331564,3
4,7331564,5
1,7331565,5
5,7331566,4
0,7331566,5
8,7331567,4
8,7331572,3
8,7331577,3
1,7331577,4
11,7331578,4
8,7331579,5
0,7331579,6
0,7331584,2
9,7331585,2
4,7331586,3
9,7331590,2
7,7331590,3
12,7331597,3
11,7331597,4
11,7331598,5
8,7331616,2
10,7331620,4
5,7331629,4
0,7331629,6
11,7331635,3
10,7331636,3
7,7331636,4
2,7331636,5
10,7331638,4
11,7331653,3
12,7331657,4
0,7331667,3
10,7331668,4
4,7331669,3
1,7331670,3
7,7331671,3
4,7331671,4
10,7331672,3
5,7331672,4
9,7331673,6
6,7331673,7
12,7331675,3
7,7331675,4
3,7331675,5
8,7331676,4
11,7331677,3
1,7331677,4
7,7331679,2
4,7331679,3
2,7331679,4
3,7331681,5
3,7331682,2
10,7331684,5
3,7331684,6
2,7331684,8
3,7331685,2
1,7331686,3
0,7331688,4
4,7331689,4
10,7331690,3
8,7331690,4
11,7331691,6
5,7331691,7
1,7331692,3
7,7331694,6
7,7331696,3
5,7331696,4
11,7331698,5
8,7331698,6
2,7331699,3
8,7331701,5
12,7331703,3
7,7331703,4
12,7331704,4
6,7331705,2
7,7331707,4
10,7331708,2
1,7331708,3
5,7331709,4
11,7331717,5
8,7331717,6
5,7331717,7
4,7331720,4
2,7331724,2
1,7331724,3
10,7331727,5
5,7331727,7
1,7331729,2
2,7331730,3
2,7331735,3
4,7331737,4
1,7331739,3
10,7331750,3
1,7331756,3
12,7331763,4
10,7331765,3
4,7331765,4
12,7331768,5
0,7331769,3
7,7331771,4
6,7331775,4
0,7331780,3
1,7331781,3
9,7331782,4
1,7331782,5
7,7331793,4
11,7331794,4
11,7331795,3
9,7331795,4
8,7331795,5
9,7331797,3
1,7331797,4
4,7331798,3
1,7331799,3
7,7331800,3
2,7331805,3
1,7331809,2
12,7331810,3
4,7331810,4
6,7331814,3
8,7331816,3
7,7331817,3
4,7331817,2
2,7331819,2
8,7331821,3
8,7331822,3
0,7331822,4
12,7331823,5
11,7331823,7
11,7331823,9
9,7331823,10
3,7331823,11
8,7331823,12
3,7331824,4
11,7331836,4
9,7331836,5
4,7331836,6
3,7331837,4
8,7331842,5
12,7331844,3
5,7331844,4
3,7331849,3
2,7331850,3
8,7331859,2
6,7331859,3
6,7331859,2
4,7331864,3
2,7331864,2
10,7331867,3
7,7331867,4
6,7331870,4
6,7331876,3
6,7331885,3
1,7331885,4
5,7331886,3
2,7331886,4
0,7331888,3
7,7331888,5
8,7331890,4
6,7331892,3
12,7331893,4
10,7331893,5
7,7331893,6
9,7331900,4
3,7331900,5
8,7331908,4
7,7331915,3
3,7331915,4
1,7331915,5
1,7331915,6
4,7331918,5
10,7331923,3
5,7331923,4
2,7331923,5
2,7331926,4
10,7331930,3
1,7331930,4
0,7331930,5
5,7331934,3
12,7331939,2
1,7331943,2
10,7331949,4
3,7331950,3
10,7331952,3
9,7331952,4
3,7331952,5
1,7331953,5
10,7331954,2
9,7331954,3
11,7331956,3
6,7331956,4
8,7331963,3
8,7331964,3
6,7331964,4
7,7331965,2
1,7331966,3
9,7331969,9
6,7331971,3
5,7331971,4
5,7331973,3
9,7331974,3
6,7331974,4
4,7331977,3
5,7331977,4
4,7331978,3
2,7331978,4
1,7331978,5
12,7331979,4
10,7331979,5
12,7331980,3
11,7331980,4
9,7331980,5
6,7331980,6
4,7331980,7
5,7331983,3
3,7331983,4
1,7331983,5
2,7331984,3
1,7331984,4
7,7331989,5
0,7331990,6
12,7331992,2
8,7331992,3
7,7331992,4
11,7331993,3
4,7331993,4
5,7331995,4
12,7331997,5
7,7331998,3
4,7331998,4
12,7332002,3
8,7332002,4
5,7332002,5
12,7332004,2
12,7332009,4
7,7332010,3
6,7332013,4
0,7332015,3
2,7332016,3
4,7332017,2
7,7332018,4
0,7332019,3
4,7332022,3
1,7332022,4
12,7332025,3
8,7332025,4
4,7332025,5
8,7332027,3
7,7332028,5
5,7332028,6
3,7332028,7
11,7332038,2
10,7332038,3
7,7332038,4
11,7332043,3
10,7332043,4
10,7332044,3
10,7332045,3
1,7332045,4
8,7332048,7
5,7332048,8
4,7332052,3
7,7332058,2
7,7332061,4
7,7332063,3
3,7332063,4
7,7332066,3
3,7332068,3
8,7332069,3
1,7332069,4
6,7332070,5
1,7332071,6
11,7332072,3
7,7332076,3
5,7332076,4
12,7332081,3
12,7332081,4
1,7332081,7
11,7332082,4
7,7332084,5
12,7332087,4
12,7332089,3
6,7332089,4
2,7332093,6
11,7332095,2
7,7332095,3
5,7332095,4
3,7332096,4
9,7332100,2
10,7332102,3
7,7332102,4
1,7332102,5
12,7332107,2
9,7332107,3
5,7332107,4
2,7332107,5
10,7332109,3
8,7332109,4
9,7332110,3
9,7332110,6
7,7332115,3
8,7332116,4
6,7332116,5
5,7332119,3
8,7332121,4
5,7332121,5
5,7332125,4
0,7332128,3
10,7332131,3
1,7332131,4
7,7332132,3
4,7332132,4
1,7332132,5
4,7332133,2
7,7332136,3
3,7332136,4
6,7332139,2
10,7332141,3
8,7332142,4
1,7332143,5
11,7332145,3
5,7332148,2
11,7332149,2
12,7332150,3
10,7332151,3
8,7332151,4
7,7332151,5
6,7332151,6
4,7332151,7
2,7332151,8
12,7332162,4
11,7332162,5
2,7332164,2
11,7332166,3
8,7332166,4
5,7332171,3
6,7332173,4
5,7332175,4
9,7332180,3
6,7332183,4
2,7332189,5
12,7332191,3
10,7332192,4
10,7332198,6
3,7332198,7
9,7332200,4
4,7332201,5
12,7332202,2
2,7332202,3
11,7332203,4
7,7332203,5
3,7332203,7
2,7332205,3
5,7332208,5
9,7332214,4
7,7332214,5
10,7332216,2
3,7332216,3
7,7332217,7
12,7332219,3
7,7332219,4
9,7332219,7
7,7332219,8
4,7332219,9
12,7332222,3
1,7332222,4
8,7332223,3
10,7332224,4
8,7332224,5
11,7332225,3
8,7332225,4
3,7332225,5
5,7332227,3
10,7332228,3
3,7332228,4
1,7332229,3
11,7332231,4
5,7332232,6
3,7332235,3
8,7332237,3
2,7332237,4
0,7332237,5
6,7332238,3
7,7332239,5
5,7332239,6
4,7332242,3
10,7332243,3
11,7332244,3
6,7332244,4
5,7332246,3
11,7332250,3
10,7332250,4
4,7332250,5
10,7332251,3
7,7332251,4
5,7332254,3
1,7332254,4
12,7332257,3
11,7332258,5
11,7332264,4
11,7332266,2
4,7332266,3
3,7332266,4
2,7332266,5
8,7332268,3
12,7332292,4
10,7332293,4
1,7332293,5
6,7332294,5
1,7332295,3
1,7332297,4
10,7332299,6
3,7332299,7
1,7332299,8
8,7332302,3
5,7332302,4
5,7332303,2
1,7332303,3
5,7332307,4
5,7332309,6
2,7332309,7
1,7332313,3
2,7332314,3
10,7332315,4
10,7332317,4
11,7332322,3
6,7332322,4
4,7332323,5
10,7332329,4
7,7332334,3
5,7332334,4
8,7332348,2
7,7332351,3
4,7332361,3
11,7332365,3
10,7332365,4
6,7332365,5
11,7332367,3
4,7332368,2
7,7332373,2
2,7332383,4
6,7332385,4
4,7332385,5
0,7332389,4
12,7332391,4
4,7332392,5
3,7332394,3
4,7332396,4
11,7332398,4
12,7332399,5
10,7332403,5
7,7332408,3
4,7332416,2
11,7332424,4
9,7332424,5
3,7332427,4
12,7332428,3
10,7332428,4
9,7332431,2
8,7332431,3
1,7332433,3
9,7332434,3
6,7332436,3
2,7332436,4
1,7332440,2
9,7332442,3
10,7332444,4
10,7332444,5
12,7332449,5
11,7332450,7
6,7332450,8
3,7332450,3
0,7332450,4
12,7332455,3
7,7332456,3
9,7332479,5
4,7332479,6
0,7332479,7
0,7332481,3
9,7332487,3
5,7332487,4
7,7332494,2
11,7332511,4
11,7332518,3
6,7332518,4
8,7332520,3
7,7332520,4
11,7332521,4
6,7332522,3
2,7332522,4
4,7332524,4
7,7332525,3
8,7332527,5
7,7332528,6
4,7332530,3
1,7332531,3
3,7332533,3
10,7332535,3
11,7332537,4
0,7332537,5
9,7332541,3
4,7332542,3
1,7332543,3
6,7332546,3
9,7332547,3
11,7332548,4
9,7332549,3
11,7332550,4
7,7332550,5
1,7332550,6
4,7332554,5
4,7332556,3
1,7332556,4
2,7332560,3
5,7332561,3
11,7332562,3
8,7332562,4
12,7332563,4
5,7332567,3
11,7332568,2
9,7332568,3
8,7332569,3
11,7332570,3
4,7332578,3
3,7332578,4
5,7332580,3
3,7332580,4
3,7332581,3
12,7332584,2
7,7332584,3
7,7332585,3
4,7332585,4
11,7332589,6
4,7332589,9
10,7332591,2
8,7332593,3
8,7332593,4
8,7332594,5
12,7332595,3
6,7332595,4
5,7332595,5
9,7332596,4
3,7332597,3
12,7332598,3
9,7332598,4
6,7332598,5
4,7332598,6
11,7332599,3
7,7332599,4
5,7332600,3
8,7332601,4
5,7332601,5
4,7332602,3
7,7332604,5
1,7332605,3
0,7332605,5
8,7332606,2
7,7332607,3
1,7332611,3
8,7332613,3
5,7332613,4
2,7332613,5
8,7332617,2
3,7332622,3
1,7332622,4
10,7332625,4
1,7332625,5
5,7332626,3
2,7332626,4
3,7332628,2
7,7332641,2
12,7332642,2
11,7332648,4
3,7332649,5
0,7332649,7
1,7332651,3
10,7332651,6
8,7332651,7
10,7332652,3
10,7332653,3
8,7332653,4
6,7332654,7
11,7332669,4
12,7332670,3
10,7332671,4
12,7332672,6
3,7332673,4
10,7332674,3
8,7332674,4
3,7332674,5
2,7332677,3
12,7332685,7
6,7332685,8
5,7332685,9
2,7332685,10
12,7332687,2
7,7332687,3
2,7332687,4
10,7332691,3
9,7332693,4
6,7332693,5
0,7332694,4
7,7332696,2
8,7332696,3
2,7332696,4
7,7332699,3
2,7332699,4
10,7332700,3
11,7332706,3
0,7332707,2
9,7332708,2
10,7332713,4
1,7332716,4
1,7332719,3
11,7332722,4
7,7332722,5
10,7332724,5
2,7332724,6
7,7332726,4
7,7332729,4
1,7332733,5
1,7332733,6
4,7332734,3
3,7332735,3
6,7332736,3
4,7332736,4
8,7332737,3
10,7332738,4
8,7332738,5
3,7332739,6
1,7332739,7
0,7332739,8
3,7332740,3
0,7332740,4
2,7332741,3
7,7332742,2
6,7332742,3
0,7332742,4
8,7332746,3
1,7332748,3
6,7332750,2
10,7332752,3
7,7332755,6
0,7332755,7
11,7332759,5
12,7332764,4
3,7332765,2
11,7332767,3
4,7332767,4
12,7332774,4
6,7332774,5
0,7332774,6
6,7332775,5
5,7332775,6
7,7332777,3
3,7332777,4
3,7332780,2
11,7332785,2
6,7332785,3
8,7332787,3
10,7332788,5
9,7332789,4
11,7332790,5
9,7332790,6
6,7332791,3
9,7332792,3
6,7332792,4
12,7332793,2
9,7332793,3
9,7332794,3
8,7332794,4
9,7332795,4
4,7332795,5
10,7332798,4
10,7332799,3
5,7332799,4
4,7332801,5
8,7332804,3
2,7332804,4
12,7332814,5
9,7332816,4
3,7332816,5
7,7332818,3
7,7332819,3
8,7332821,4
12,7332822,2
8,7332822,3
6,7332824,3
5,7332824,4
12,7332825,3
9,7332825,4
7,7332825,5
5,7332825,6
4,7332834,2
5,7332835,4
12,7332837,2
5,7332842,4
11,7332844,4
6,7332844,5
3,7332845,3
9,7332847,4
2,7332847,5
7,7332848,3
4,7332848,4
2,7332849,3
3,7332850,5
10,7332851,3
7,7332851,4
11,7332852,3
10,7332852,4
6,7332854,3
3,7332854,4
10,7332861,3
7,7332861,4
0,7332861,5
9,7332863,2
7,7332863,3
0,7332864,3
11,7332865,4
5,7332866,3
3,7332866,4
6,7332867,3
2,7332867,4
8,7332869,3
11,7332870,6
10,7332870,7
6,7332870,8
9,7332871,2
8,7332871,3
6,7332871,4
10,7332873,5
9,7332873,6
1,7332879,3
5,7332882,4
2,7332887,2
12,7332889,6
10,7332893,3
1,7332893,4
10,7332902,3
8,7332902,4
7,7332902,5
5,7332905,3
5,7332905,4
6,7332907,3
4,7332907,4
0,7332909,5
11,7332911,4
9,7332911,5
11,7332913,2
10,7332913,3
7,7332913,4
10,7332920,4
4,7332920,5
11,7332921,3
9,7332921,4
7,7332922,3
2,7332922,4
5,7332922,6
2,7332922,7
6,7332924,4
1,7332924,7
8,7332924,8
12,7332925,3
6,7332925,4
1,7332925,5
11,7332926,4
0,7332926,7
12,7332928,4
2,7332928,5
11,7332929,4
4,7332930,2
11,7332931,2
8,7332931,3
3,7332931,4
4,7332933,6
11,7332934,3
9,7332934,4
11,7332935,2
6,7332935,3
1,7332938,3
4,7332940,4
1,7332941,3
10,7332944,3
3,7332944,4
9,7332945,4
3,7332945,5
11,7332946,3
6,7332947,2
3,7332947,3
0,7332947,4
6,7332949,2
2,7332951,3
0,7332951,4
1,7332952,2
12,7332953,5
12,7332960,2
10,7332960,3
12,7332966,4
6,7332969,3
2,7332969,4
3,7332971,5
10,7332972,3
2,7332972,4
0,7332972,6
5,7332975,3
6,7332976,3
4,7332976,4
2,7332976,5
4,7332978,3
8,7332983,4
12,7332984,3
7,7332984,8
0,7332984,9
3,7332985,3
12,7332986,7
11,7332987,2
9,7332987,3
9,7332987,4
8,7332988,3
6,7332991,3
2,7332991,4
11,7332994,3
6,7332994,4
9,7333000,4
6,7333000,5
2,7333001,4
11,7333006,3
9,7333006,4
8,7333007,4
10,7333009,4
7,7333009,5
1,7333027,5
11,7333031,4
8,7333032,5
5,7333033,3
5,7333037,3
11,7333038,3
4,7333038,4
11,7333039,4
8,7333044,4
7,7333044,5
10,7333047,4
12,7333051,5
0,7333053,4
10,7333054,3
6,7333054,4
11,7333056,3
7,7333056,4
4,7333057,3
0,7333057,4
8,7333058,3
11,7333061,4
1,7333061,5
5,7333062,3
8,7333064,3
3,7333067,3
3,7333069,6
9,7333070,3
1,7333070,4
9,7333073,3
7,7333073,4
5,7333076,4
3,7333076,5
0,7333076,7
6,7333077,6
0,7333077,7
4,7333077,9
11,7333079,4
5,7333079,5
2,7333080,5
7,7333081,3
6,7333083,4
5,7333083,5
1,7333084,3
12,7333085,4
8,7333085,5
4,7333085,6
0,7333085,7
5,7333086,5
10,7333087,3
6,7333087,4
4,7333087,5
2,7333087,6
6,7333088,6
5,7333089,3
2,7333089,4
8,7333092,3
10,7333093,3
6,7333093,4
0,7333093,5
3,7333093,8
0,7333093,9
12,7333094,8
9,7333094,9
7,7333094,10
5,7333094,11
2,7333094,12
6,7333096,6
3,7333097,3
3,7333099,3
2,7333099,6
1,7333101,3
7,7333104,3
2,7333104,4
5,7333106,3
0,7333106,4
7,7333107,3
12,7333109,4
12,7333110,3
10,7333110,4
8,7333110,5
8,7333111,4
10,7333112,3
7,7333112,4
10,7333113,2
8,7333114,6
0,7333114,7
9,7333117,2
11,7333118,3
9,7333118,4
4,7333119,3
4,7333123,3
12,7333123,4
7,7333124,3
6,7333126,5
3,7333126,6
11,7333128,3
5,7333128,4
12,7333129,3
11,7333129,4
9,7333129,5
0,7333129,6
11,7333130,4
12,7333131,3
12,7333134,5
10,7333134,6
7,7333135,5
3,7333135,6
11,7333137,2
8,7333137,3
5,7333137,4
8,7333138,3
1,7333138,4
10,7333139,2
6,7333140,2
5,7333140,3
8,7333140,5
8,7333140,6
7,7333141,4
11,7333142,6
8,7333142,7
6,7333142,8
6,7333143,5
2,7333143,6
3,7333143,7
12,7333145,7
2,7333146,5
0,7333147,4
10,7333148,4
5,7333148,5
3,7333148,6
8,7333150,5
11,7333151,3
8,7333151,4
8,7333170,3
4,7333170,4
12,7333182,3
8,7333182,4
11,7333183,3
7,7333183,4
2,7333183,5
10,7333184,4
11,7333187,5
11,7333190,4
9,7333192,3
8,7333193,3
5,7333193,4
6,7333203,6
11,7333205,5
2,7333206,6
7,7333206,7
0,7333208,5
8,7333210,4
1,7333210,5
11,7333211,3
2,7333211,4
5,7333211,3
1,7333211,4
7,7333216,3
2,7333217,5
12,7333218,3
11,7333218,4
7,7333218,5
9,7333219,3
12,7333221,4
10,7333221,5
11,7333224,4
10,7333224,5
7,7333224,6
4,7333224,7
2,7333227,8
2,7333227,9
12,7333228,3
8,7333229,6
6,7333229,9
12,7333233,3
12,7333234,3
12,7333235,3
10,7333235,4
1,7333235,5
0,7333241,3
8,7333242,3
8,7333246,4
7,7333246,5
12,7333250,4
9,7333250,5
3,7333250,6
12,7333254,5
3,7333254,6
6,7333255,3
3,7333256,5
1,7333256,6
6,7333257,4
3,7333257,5
2,7333257,6
11,7333258,5
6,7333258,6
2,7333258,7
12,7333260,3
7,7333260,5
5,7333260,6
11,7333261,5
9,7333261,6
5,7333261,7
5,7333261,8
0,7333262,2
12,7333264,4
11,7333264,5
7,7333266,5
2,7333266,6
11,7333267,4
9,7333267,5
5,7333267,6
3,7333267,7
2,7333267,8
11,7333268,2
7,7333268,3
3,7333271,3
12,7333273,4
4,7333273,5
2,7333273,6
6,7333275,2
3,7333275,3
2,7333276,5
12,7333277,2
11,7333277,3
8,7333277,4
6,7333278,5
3,7333280,5
10,7333280,6
10,7333280,7
7,7333283,4
3,7333286,2
12,7333288,3
5,7333289,6
4,7333289,7
1,7333295,3
8,7333297,5
6,7333299,3
0,7333299,4
8,7333299,5
8,7333302,3
7,7333313,3
3,7333313,4
1,7333313,5
12,7333316,4
10,7333316,5
10,7333317,3
9,7333317,4
5,7333317,5
0,7333318,2
2,7333320,6
12,7333324,3
9,7333324,4
4,7333331,3
1,7333331,4
9,7333333,3
7,7333335,3
0,7333335,4
2,7333336,4
2,7333337,4
11,7333338,3
7,7333338,4
4,7333339,4
6,7333341,4
11,7333342,2
4,7333346,3
2,7333346,4
11,7333350,5
4,7333350,6
9,7333358,4
7,7333362,3
8,7333364,2
11,7333365,4
4,7333365,5
10,7333366,3
5,7333367,3
1,7333368,3
12,7333370,4
8,7333370,5
8,7333371,3
6,7333371,4
6,7333377,3
0,7333377,4
11,7333381,4
8,7333381,5
6,7333381,6
3,7333383,3
6,7333384,3
6,7333385,3
9,7333386,4
4,7333386,5
10,7333389,2
6,7333389,3
8,7333392,4
0,7333392,5
4,7333396,3
8,7333397,4
