DIRECTORIO;SECUENCIA_ENCUESTA;SECUENCIA_P;ORDEN;FEX_C;P784S4A2;P784S4A3;P784S4A4
7374466;1;1;1;229,436174093125;MERCADO;1;50000
7374484;1;1;1;19,0824011471057;MERCADO;1;70000
7374489;1;1;1;35,0292068702135;PROSPERAR;1;1263000
7374518;1;1;1;37,8214907827063;MERCADO;1;50000
7374521;1;1;1;30,7105743848601;MERCADO;1;70000
7374523;1;1;1;25,3767155087684;MERCADO;1;60000
7374533;1;1;1;35,0292068702135;MERCADO;1;160000
7374547;1;1;1;44,0035206737024;MERCADO;1;200000
7374568;1;1;1;731,482503157588;MERCADO;2;300000
7374645;1;1;1;85,9260520342352;DEVOLUCION DE IVA;1;150000
7374685;1;1;1;241,701659477452;DEVOLUCION DEL IVA;1;225000
7374688;1;1;1;270,700647768239;APORTE SOLIDARIO DE LA ALCALDIA;1;160000
7374753;1;1;1;257,480476638782;JOVENES EN ACCION;1;900000
7374754;1;1;1;376,93643807399;MERCADO;1;50000
7374763;1;1;1;208,753066964549;PAE;3;60000
7374778;1;1;1;357,58085671481;BONOS DE MERCADOS;1;900000
7374781;1;1;1;347,623064326427;BONOS DE MERCADO;1;800000
7374789;1;1;1;406,285154548925;BONOS CRUZ ROJA;1;420000
7374977;1;1;1;53,3858378674507;PAE;1;120000
7374979;1;1;1;40,4910677652618;CRUZ ROJA;2;320000
7374981;1;1;1;115,669870299774;PAE;2;150000
7375158;1;1;1;16,4874653501352;DEVOLUCION DEL IVA;1;70000
7375265;1;1;1;392,708211258716;JOVENESEN ACCION;4;4400000
7375266;1;1;1;187,455998899403;IVA;1;75000
7375286;1;1;1;187,422498767679;MERCADO;1;100000
7375371;1;1;1;201,869013404008;MERCADOS DEL PAE;2;300000
7375378;1;1;1;160,104346969364;MERCADOS DEL PAE;1;100000
7375390;1;1;1;364,601747343125;DEVOLUCION DEL IVA;1;225000
7375390;2;1;2;364,601747343125;MERCADOS DEL PAE;1;90000
7375402;1;1;1;187,982652385314;MERCADOS DEL PAE;1;90000
7375495;1;1;1;382,528325619541;SUBSIDIO DEL DESEMPLEO;1;2500000
7375503;1;1;1;173,501648551435;DEVOLUCION DEL IVA;1;225000
7375505;1;1;1;377,031790670552;DEVOLUCION DEL IVA;1;270000
7375637;1;1;1;175,917203783711;DEVOLUCION DEL IVA;1;150000
7375638;1;1;1;121,526867667312;DEVOLUCION DEL IVA;1;225000
7375652;1;1;1;212,12059674456;DEVOLUCION DE IVA;1;300000
7375770;1;1;1;250,009620198221;AGROSOLIDARIO;1;1920000
7375878;1;1;1;292,198145353695;DESPLAZADOS;1;960000
7375884;1;1;1;374,344343023261;DESPLAZADOS;1;950000
7375890;1;1;1;171,243252216721;DESPLAZADOS;1;700000
7375891;1;1;1;250,696659187921;1;1;980000
7375892;1;1;1;233,449801479623;DESPLAZADOS;1;470000
7375893;1;1;1;273,519010728383;DESPLAZADOS;1;800000
7375894;1;1;1;230,255470953321;DESPLAZADOS;1;2100000
7375895;1;1;1;256,482488653478;DESPLAZADOS;1;470000
7375896;1;1;1;194,71729320335;DESPLAZADOS;6;2360000
7375896;2;1;2;194,71729320335;DEVOLUCION IVA;1;300000
7375898;1;1;1;256,482488653478;DESPLAZADOS;1;1400000
7375900;1;1;1;247,651794453095;DESPLAZADOS;1;977000
7375913;1;1;1;212,269450806728;DESPLAZADOS;1;380000
7375916;1;1;1;244,269380268139;DESPLAZAMIENTO;1;900000
7375919;1;1;1;201,154606339061;DEVOLUCION IVA;1;150000
7375947;1;1;1;223,622112781084;DESPLAZADOS;1;1400000
7375971;1;1;1;250,865096758267;DESPLAZADOS;1;415000
7375978;1;1;1;309,828694865666;DESPLAZADOS;1;960000
7375980;1;1;1;287,068549037774;DESPLAZAMIENTO;1;600000
7376182;1;1;1;139,346170162242;DEVOLUCION DE IVA;1;75000
7376211;1;1;1;171,05917443728;DEVOLUCION DE IVA;1;225000
7376236;1;1;1;150,218192104654;DEVOLUCION DE IVA;1;300000
7376256;1;1;1;142,550369559537;DEVOLUCION DEL IVA;1;70000
7376540;1;1;1;513,21499514799;DEVOLUCCION DEL IVA;1;225000
7376744;1;1;1;186,569236002159;IVA;1;375000
7376806;1;1;1;92,7465967339812;DEVOLUCION DEL IVA;1;455000
7376817;1;1;1;43,4084593338701;PAE;1;200000
7376824;1;1;1;59,0601148554648;DEVOLUCION DEL IVA;1;320000
7376832;1;1;1;55,6815512816764;ALCALDIA;1;150000
7376844;1;1;1;117,003156218483;CRUZ ROJA COLOMBIANA;1;1160000
7376859;1;1;1;114,753747991821;ALCALDIA DE CAMARONES;1;20000
7376888;1;1;1;66,454919137062;IMPUESTO AL VALOR AGREGADO;1;225000
7376896;1;1;1;86,8887968197502;GOBERNACION DE LA GUAJIRA;1;40000
7376896;2;1;2;86,8887968197502;GOBERNACION DE LA GUAJIRA;1;40000
7376911;1;1;1;99,0495340454565;IMPUESTO AL VALOR AGREGADO;1;225000
7376938;1;1;1;65,3917700448882;ALCALDIA DE RIOHACHA;1;50000
7377061;1;1;1;11,5152534647072;MERCADOS PARA TODOS;1;150000
7377062;1;1;1;15,1046204507209;MERCADOS PARA TODOS;1;150000
7377068;1;1;1;9,98792677377527;MERCADOS PARA TODOS;1;300000
7377077;1;1;1;11,3037643803587;MERCADOS PARA TODOS;1;180000
7377098;1;1;1;12,3018782047288;CAJASAI;1;120000
7377246;1;1;1;63,7231152144167;MERCADO DE ALIMENTOS NO PERECEDEROS;1;200000
7377246;2;1;2;63,7231152144167;PAE;2;40000
7377337;1;1;1;71,2678749227708;AYUDA HUMANITARIA;1;90000
7377352;1;1;1;82,0252455607601;DEVOLUCION DEL IVA;1;225000
7377509;1;1;1;72,9970949425292;GRUPO BOLIVAR;1;25000
7377734;1;1;1;51,3685436917071;ATENCION A LA PRIMERA INFANCIA;1;360000
7377928;1;1;1;188,075662149036;MERCADO NACIONAL;1;120000
7377930;1;1;1;150,11741745454;ECOPETROL;1;50000
7377952;1;1;1;272,035137726442;ALCALDIA;1;50000
7378043;1;1;1;184,548861901743;DEVOLUCION DEL IVA;1;225000
7378138;1;1;1;129,569415319603;PAE;1;55555
7378173;1;1;1;108,592178928811;GOBERNACION;1;30000
7378178;1;1;1;169,619725125527;AYUDA DE LA ALCALDIA;1;30000
7378191;1;1;1;98,5496793723203;MERCADO;1;50000
7378192;1;1;1;75,8978837852185;MERCADO;1;150000
7378193;1;1;1;108,592178928811;AYUDA DE LA ALCALDIA;1;120000
7378195;1;1;1;94,446938620229;ALCALDIA;1;20000
7378197;1;1;1;71,7398012448363;MERCADOS;1;180000
7378202;1;1;1;85,1053400389635;MERCADOS;1;50000
7378204;1;1;1;85,7637366196446;GOBEENACION;1;50000
7378205;1;1;1;133,326724554267;MERCADO;1;50000
7378207;1;1;1;110,140429549946;ALCALDIA;1;40000
7378207;2;1;2;110,140429549946;GOBEENACION;1;50000
7378208;1;1;1;123,796007414338;MERCADOS;1;250000
7378210;1;1;1;111,292479239022;ALCALDIA;1;50000
7378211;1;1;1;75,8978837852185;AYUDA DE LA ALCALDIA;1;60000
7378214;1;1;1;85,7637366196446;ALCALDIA;1;50000
7378216;1;1;1;85,7637366196446;MERCADOS;2;60000
7378220;1;1;1;54,4921008466702;ALCALDIA;1;60000
7378259;1;1;1;309,076599360039;DEVOLUCION DEL IVA;1;150000
7378298;1;1;1;283,501810435501;PAE;1;99
7378392;1;1;1;134,776330686398;REINSERTADO;1;877000
7378403;1;1;1;101,514864456743;DEVOLUCION DEL IVA;1;150000
7378406;1;1;1;97,338794665846;DEVOLUCION DEL IVA;1;75000
7378475;1;1;1;191,465023813005;DEVOLUCION DEL IVA;1;70000
7378651;1;1;1;211,188224288324;MERCADO;1;80000
7378670;1;1;1;220,953323113235;MERCADO;1;640000
7378675;1;1;1;224,777822747419;MERCADO;1;100000
7378679;1;1;1;232,738122411244;MERCADO;1;100000
7378828;1;1;1;224,939495661015;FAMILIAS SALUD TOTAL;1;360000
7378877;1;1;1;295,171138408702;AUXILIO DEL CESANTE;1;1600000
7378951;1;1;1;33,4135078043608;DESPLAZADO;1;1200000
7378992;1;1;1;19,3944248282822;DEVOLUCION DE IVA;1;150000
7379073;1;1;1;129,008676444691;DEVOLUCION DEL IVA;1;150000
7379077;1;1;1;151,691645830796;DEVOLUCION IVA;2;450000
7379078;1;1;1;426,976746808742;DEVOLUCION DEL IVA;1;300000
7379082;1;1;1;178,163286034781;DEVOLUCION DE IVA;1;300000
7379083;1;1;1;118,431018696262;DEVOLUCION DE IVA;1;300000
7379156;1;1;1;48,8316673362572;JOVENES EN ACCION;1;800000
7379229;1;1;1;48,9834560185688;PROGRAMA DE VICTIMAS DEL CONFLICTO ARMADO;1;2050000
7379280;1;1;1;499,415192194276;AYUDA HUMANITARIA;1;1400000
7379290;1;1;1;33,8506799784757;AYUDA HUMANITARIA;1;900000
7379308;1;1;1;56,3508658749473;AYUDA HUMANITARIA;1;970000
7379313;1;1;1;47,1945009061253;IVA;1;300000
7379314;1;1;1;27,8616139072728;IVA;1;225000
7379328;1;1;1;78,66728141515;FAMILIAS DE MI TIERRA;1;1477000
7379339;1;1;1;306,712769296454;PAQUETE ALIMENTICIO;1;98
7379343;1;1;1;260,641232800363;DESPLAZADOS;1;900000
7379485;1;1;1;71,7884156606316;DESPLAZADOS POR LA VIOLENCIA;1;700000
7379528;1;1;1;162,126918669359;JOVENES EN ACCION;1;2400000
7379632;1;1;1;222,865387661147;MODALIDAD FAMILIAR;1;720000
7379815;1;1;1;248,492142965947;CABILDO;1;98
7379826;1;1;1;248,126928455719;IVA;1;150000
7379858;1;1;1;266,247698397938;IVA;1;225000
7379873;1;1;1;154,776417693036;MERCADO;1;60000
7379876;1;1;1;154,24281383997;PROGRAMA MUNDIAL DE ALIMENTOS;1;720000
7379912;1;1;1;106,856012275352;IVA;1;75000
7379934;1;1;1;331,322857287929;MERCADO;1;20000
7379998;1;1;1;203,664736300847;MERCADO;1;30000
7380045;1;1;1;229,660044386827;JOVENES EN ACCION;1;2200000
7380116;1;1;1;200,752224128592;DEVOLUCION DEL IVA;1;75000
7380123;1;1;1;134,691796682571;DEVOLICION DEL IVA;1;300000
7380190;1;1;1;200,893405913841;DESPLAZADOS;1;2400000
7380196;1;1;1;232,314091291758;DESPLAZADOS;1;640000
7380218;1;1;1;304,309159596975;DESPLAZADOS;1;780000
7380444;1;1;1;287,971801618617;DEVOLUCION DEL IVA;1;300000
7380461;1;1;1;265,53130770671;DEVOLUCION DEL IVA;1;300000
7380471;1;1;1;212,21299362036;DEVOLUCION DEL IVA;1;225000
7380488;1;1;1;33,5129962997119;DEVOLUCION DEL IVA;1;350000
7380505;1;1;1;50,2632789155225;DEVOLUCION DEL IVA;1;225000
7380506;1;1;1;51,2335496326298;PROGRAMA MUNDIAL DE ALIMENTOS;1;1850000
7380507;1;1;1;53,3237247848729;PROGRAMA MUNDIAL DE ALIMENTOS;1;660000
7380507;2;1;2;53,3237247848729;DESCUENTO DEL IVA;1;225000
7380821;1;1;1;4,1657314633187;UNIDAD DE VICTIMAS;1;600000
7381615;1;1;1;1558,44591288833;MERCADO;1;80000
7381617;1;1;1;1564,84480070288;MERCADO;1;100000
7381619;1;1;1;1572,58923442587;MERCADO;1;60000
7381621;1;2;1;1686,46183124635;MERCADO;1;50000
7381622;1;1;1;1407,53143358437;MERCADO;1;60000
7381622;2;1;2;1407,53143358437;AULAS HOSPITALARIAS;1;400000
7381626;1;1;1;1503,23534713564;MERCADO;1;50000
7381708;1;1;1;1568,50300974215;CAJA DE COMPENSACION FAMILIAR;3;864000
7381709;1;1;1;1408,02149919271;AYUDA HUMANITARIA;1;99
7381764;1;1;1;6,82008817674922;BOGOTA NUTRE;1;1200000
7381772;1;1;1;12,8841216012536;BONO ESCOLAR;2;800000
7381780;1;1;1;22,0603506015645;MERCADO;1;50000
7382139;1;1;1;467,699946756837;KIT ALIMENTARIO;1;300000
7382170;1;1;1;774,646029458955;DESPLAZADOS;1;99
7382206;1;1;1;1103,83114192642;GENERACION E;1;160000
7382328;1;1;1;192,494966184154;UNIDAD DE VICTIMAS;1;800000
7382341;1;1;1;109,350041801134;UNIDAD DE VICTIMAS;1;800000
7382839;1;1;1;28,6375470287586;DEVOLUCION DE IVA;1;450000
7382894;1;1;1;19,7523958492601;DEVOLUCION IVA;2;840000
7382921;1;1;1;438,611764532497;NO SABEN NOMBRE;3;150000
7383124;1;1;1;62,7176912970493;CRUZ ROJA COLOMBIANA;1;1100000
7383367;1;1;1;213,924208944875;MERCADOS SOLIDARIOS;1;100000
7383390;1;1;1;156,511149299491;MERCADOS SOLIDARIOS;1;350000
7383402;1;1;1;48,7137807425521;DEVOCION DEL IVA;1;450000
7383855;1;1;1;587,791735371272;PAE;1;600000
7383863;1;1;1;392,462959740747;PAE;1;500000
7383867;1;1;1;484,606399193036;ALCALDIA;1;40000
7383877;1;1;1;339,554422673543;PAE;2;800000
7383972;1;1;1;227,561652766359;MERCADO SOLIDARIO;1;30000
7384050;1;1;1;376,93643807399;DEVOLUCION DEL IVA;1;420000
7384224;1;1;1;74,4602283346797;DEVOLUCION IVA;1;2250000
7384354;1;1;1;33,6629482333073;DEVOLUCION DEL IVA;1;140000
7384412;1;1;1;159,722638348895;JOVENES EN ACCION;2;1800000
7384412;2;1;2;159,722638348895;JOVENES EN ACCION;2;1800000
7384616;1;1;1;61,8104137759995;VICTIMAS DEL CONFLICTO ARMADO;1;98
7384857;1;1;1;140,319582555666;AYUDA ALIMENTARIA;1;400000
7384873;1;1;1;307,194448608281;AYUDA HUMANITARIA;1;1000000
7384877;1;1;1;140,163786494127;AYUDA ALIMENTARIA POR PANDEMIA;4;300000
7384884;1;1;1;260,033867928551;AYUDA ALIMENTARIA;1;150000
7384908;1;1;1;391,691644686571;CONECTIVIDAD EN CASA PARA ESTUDIAR;1;150000
7384997;1;1;1;72,6816445954932;DEVOLUCION IVA;1;600000
7385050;1;1;1;186,53407730551;DEVOLUCION DE IVA;1;210000
7385073;1;1;1;260,230438307007;DEVOLUCION DEL IVA;1;75000
7385191;1;1;1;15,9386463350542;CASA DE LA CULTURA;1;480000
7385400;1;1;1;6,12870388085444;UNIDAD DE VICTIMAS;3;1080000
7385443;1;1;1;5,60125102746828;DEVOLUCION DEL IVA;1;230000
7385450;1;1;1;5,60125102746828;PAE;1;200000
7385455;1;1;1;5,60125102746828;PYP;2;1200000
7385486;1;1;1;88,5061802097493;GOBERNACION DE CASANARE;1;180000
7385488;1;1;1;79,6134706382573;ALCALDIA MUNICIPAL;1;50000
7385491;1;2;1;78,5733562936946;CDI FAMILY;1;700000
7385502;1;1;1;82,4421802656157;PAE;2;60000
7385508;1;1;1;30,91865226975;GOBERNACION;1;70000
7385511;1;1;1;42,8737333293742;ALCALDIA;1;75000
7385518;1;1;1;44,6898703712463;ALCALDIA DE MANI;1;70000
7385518;2;1;2;44,6898703712463;EJERCITO NACIONAL;1;150000
7385521;1;1;1;36,2633161116859;EJERCITO NACIONAL;1;150000
7385523;1;1;1;146,788244252077;MERCADO GOBERNACION;1;30000
7385541;1;1;1;41,6360825166646;CRUZ ROJA;1;100000
7385550;1;1;1;28,4547136363788;ALCALDIA;1;80000
7385573;1;1;1;35,5674886836293;DEVOLUCION IVA;1;225000
7385730;1;1;1;12,6558296322248;MERCADOS PARA TODOS;1;160000
7385744;1;1;1;51,7067740212408;MERCADO DE ALIMENTOS NO PERECEDEROS;1;30000
7385852;1;1;1;35,423320729491;IVA;1;225000
7385878;1;1;1;93,1913602681379;VICTIMAS;1;1800000
7385905;1;1;1;85,7207822924176;DEVOLUCION;1;150000
7385937;1;1;1;55,49300925594;DEVOLUCION DEL IVA;1;225000
7385975;1;1;1;298,990161994328;WORD VISION;1;750000
7386034;1;1;1;47,3354552909159;MINISTERIO DE CULTURA;1;1500000
7386165;1;1;1;69,5631099407323;JOVENES EN ACCION;1;2224000
7386220;1;1;1;13,7214620499845;DEVOLUCION DEL IVA;1;225000
7386300;1;1;1;29,2514436350511;MERCADO POR EL COVID;1;160000
7386301;1;1;1;34,9833428573685;MERCADO;1;80000
7386302;1;1;1;32,2875884052212;ALIMENTOS;1;200000
7386305;1;1;1;32,9370169431547;MERCADO POR LA PANDEMIA;1;100000
7386319;1;1;1;29,344255387321;MERCADO POR LA PANDEMIA;1;400000
7386320;1;1;1;23,6921766179845;MERCADO POR LA PANDEMIA COVID19;1;300000
7386321;1;1;1;18,861560110531;MERCADO POR LA PANDEMIA;1;400000
7386338;1;1;1;27,0921137612605;MERCADOS POR LA PANDEMIA;1;400000
7386340;1;1;1;31,8043184542366;MERCADO POR LA PANDEMIA;1;350000
7386342;1;1;1;20,5064403526751;MERCADO POR LA PANDEMIA;1;350000
7386343;1;1;1;18,2813878101746;MERCADO POR PANDEMIA;1;400000
7386344;1;1;1;23,5995498797903;MERCADO POR LA PANDEMIA;1;350000
7386345;1;1;1;27,0921137612605;MERCADO POR LA PANDEMI;2;400000
7386356;1;1;1;28,9007913250466;MERCADO POR LA PANDEMIA;1;350000
7386357;1;1;1;18,8635804514342;MERCADO POR LA PANDEMIA;1;150000
7386359;1;1;1;40,3845200995135;VICTIMAS;2;1200000
7386360;1;1;1;19,5560998928162;VICTIMAS;1;600000
7386362;1;1;1;17,4029164187419;MERCADO POR LA PANDEMIA;2;600000
7386363;1;1;1;28,4834713896353;MERCADO POR LA PANDEMIA;2;400000
7386370;1;1;1;28,2463253585027;MERCADO POR LA PANDEMIA;2;350000
7386371;1;1;1;25,7133803227738;MERCADOS POR LA PANDEMIA;3;400000
7386376;1;1;1;23,2552184396931;MERCADO POR LA PANDEMIA;2;400000
7386378;1;1;1;25,2199442891585;MERCADO POR LA PANDEMIA;1;150000
7386379;1;1;1;25,2199442891585;ALIMENTOS POR LA PANDEMIA;1;150000
7386380;1;1;1;18,9016339262723;ALIMENTOS POR LA PANDEMIA;1;60000
7386381;1;1;1;27,114973479672;MERCADO POR LA PANDEMIA;1;100000
7386382;1;1;1;25,2199442891585;MERCADO POR LA PANDEMIA;1;150000
7386383;1;1;1;25,0362614748087;MERCADO POR LA PANDEMIA;1;100000
7386387;1;1;1;18,8635804514342;MERCADO POR LA PANDEMIA;1;300000
7386393;1;1;1;24,44981445006;MERCADO POR LA PANDEMIA;1;80000
7386396;1;1;1;32,9357152521709;MERCADO POR LA PANDEMIA;1;200000
7386398;1;1;1;23,0877690675124;MERCADO PADEMIA;1;200000
7386400;1;1;1;27,0057621345331;MERCADO POR LA PANDEMIA;1;100000
7386401;1;1;1;29,4956064420236;MERCADO POR LA PANDEMIA;1;580000
7386407;1;1;1;26,0901148179734;MERCADO POR LA PANDEMIA;1;150000
7386410;1;1;1;36,4916385324967;MERCADO POR LA PANDEMIA;1;150000
7386411;1;1;1;22,7836686640664;MERCADO POR LA PANDEMIA;6;300000
7386412;1;1;1;24,3793821045387;MERCADO POR LA PANDEMIA;1;100000
7386414;1;1;1;34,7462886329647;MERCADO POR LA PANDEMIA;1;300000
7386415;1;1;1;22,0748405851582;MERCADO POR LA PANDEMIA;1;200000
7386416;1;1;1;32,9010980660737;MERCADO POR LA PANDEMIA;4;300000
7386431;1;1;1;238,474985586101;MERCADO;1;100000
7386450;1;1;1;130,371877105521;MERCADO POR PANDEMIA;2;800000
7386454;1;1;1;205,149807800536;MERCADO POR LA PANDEMIA;1;400000
7386462;1;1;1;212,030552200071;MERCADO POR LA PANDEMIA;1;150000
7386465;1;1;1;114,638841216198;MERCADO POR LA PANDEMIA;1;100000
7386466;1;1;1;137,776804304591;MERCADO POR LA PANDEMIA;2;80000
7386467;1;1;1;252,061681092881;MERCADO POR LA PANDEMIA;2;300000
7386469;1;1;1;201,612576964085;MERCADO;1;100000
7386470;1;1;1;252,757954225909;VICTIMAS POR DESPLAZAMIENTO;3;480000
7386481;1;1;1;239,106039444085;MERCADO POR LA PANDEMIA;2;350000
7386484;1;1;1;277,562162416234;VICTIMAS POR DESPLAZAMIENTO;1;1470000
7386487;1;1;1;45,9316703777457;MERCADO POR LA PANDEMIA;2;200000
7386489;1;1;1;39,2554761937628;MERCADO POR LA PAMDEMIA;4;150000
7386498;1;1;1;84,492478763064;MERCADO POR LA PANDEMIA;1;100000
7386501;1;1;1;85,9543365374422;MERCADO POR LA PANDEMIA;1;60000
7386505;1;1;1;69,0295833328463;MERCADO POR LA PANDEMIA;1;70000
7386507;1;1;1;77,1079349429874;MERCADO POR LA PANDEMIA;1;60000
7386510;1;1;1;45,1810188953153;MERCADO POR LA PANDEMIA;1;80000
7386514;1;1;1;77,3671522715744;MERCADO;1;60000
7386515;1;1;1;53,2593705054563;MERCADO POR LA  PANDEMIA;1;60000
7386517;1;1;1;54,9814266243812;MERCADO;1;200000
7386519;1;1;1;84,492478763064;MERCADO POR LA PANDEMIA;1;200000
7386521;1;1;1;77,52968766246;MERCADO POR LA PANDEMIA;1;200000
7386527;1;1;1;56,9756924497873;DE CERO A SIEMPRE;1;1200000
7386528;1;1;1;29,1755754153269;MERCADOS POR LA PANDEMIA;2;300000
7386529;1;1;1;59,155194205579;MERCADOS POR LA PANDEMIA;2;300000
7386530;1;1;1;61,6521566077206;MERCADO POR LA PANDEMIA;3;350000
7386531;1;1;1;46,1411611089176;MERCADO POR LA PANDEMIA;2;300000
7386533;1;1;1;67,8825811494649;DE CERO A SIEMPRE;3;700000
7386534;1;1;1;71,5989030937959;DE CERO A SIEMPRE;2;600000
7386535;1;1;1;36,4992964630341;DE CERO A SIEMPRE;1;800000
7386536;1;1;1;47,5884239661629;AYUDA HUMANITARIA;1;400000
7386537;1;1;1;51,1375301577062;MERCADO POR LA PANDEMIA;4;500000
7386538;1;1;1;82,3610770758577;MERCADO POR LA PANDEMIA;2;300000
7386539;1;1;1;58,4229553070325;MERCADO POR LA PANDEMIA;2;300000
7386551;1;1;1;54,9814266243812;AYUDA HUMANITARIA ACAUSA DEL COVID;1;60000
7386570;1;1;1;116,254765729384;DEVOLUCION DEL IVA;1;450000
7386616;1;1;1;241,012795109271;DEVOLUCION DEL IVA;1;150000
7386617;1;1;1;233,47500743657;DEVOLUCION DEL IVA;1;75000
7386620;1;1;1;55,2642662190877;MERCADO;1;80000
7386622;1;1;1;62,1891268759367;MERCADO;1;60000
7386727;1;1;1;7,03108060995946;DEVOLUCION DEL IVA;1;75000
7387021;1;1;1;82,0847316943206;DEVOLUCION DE IVA;1;200000
7387430;1;1;1;13,4055612784913;AYUDA EN ESPECIE POR LA PANDEMIA DEL COVID 19 POR PARTE DE LA GOBERNACION;1;80000
7387566;1;1;1;391,216944958178;DEVOLUCION DEL IVA;1;280000
7387777;1;1;1;1455,53047451387;MERCADO;1;360000
7387826;1;1;1;16,0968962446609;BONO ESCOLAR;2;560000
7387836;1;1;1;7,89796558575791;SECRETARIA DE INTEGRACION SOCIAL;1;1000000
7387873;1;1;1;647,156264552771;FUNDACION IMIC;1;200000
7387937;1;1;1;169,84590574229;BONO PENCIONAL;1;1100000
7388066;1;1;1;61,2325352081653;DISCAPACIDAD;1;840000
7388163;1;1;1;223,209840568482;DEVOLUCION IVA;1;450000
7388184;1;1;1;155,018484147719;MERCADO MENSUAL;1;1350000
7388212;1;1;1;141,126720610956;MERCADOS;1;200000
7388221;1;1;1;225,383255763086;MERCADO;1;100000
7388227;1;1;1;134,194002129707;MERCADO;1;110000
7388235;1;1;1;135,762577025977;SUBSIDIO DE AGUA;1;30000
7388259;1;1;1;117,516421903497;MERCADO;1;50000
7388267;1;1;1;201,44730176142;MERCADO;1;60000
7388268;1;1;1;280,156379233301;MERCADO;1;60000
7388275;1;1;1;157,289143548937;MERCADO;1;80000
7388351;1;1;1;129,521666003101;AYUDAS DE LA ALCALDIA;1;150000
7388394;1;1;1;99,6780478171915;CAJA DE COMPENSACION FAMILIAR DE BOYACA;2;144000
7388422;1;1;1;129,28454130042;BONO COVID;1;1090000
7388427;1;1;1;108,289603608604;SUBSIDIO FAMILIAR COMFABOY;1;720000
7388655;1;1;1;47,1281351235654;RUTA DE REINCORPORACION;1;9000000
7388862;1;1;1;456,850450999248;PAE;1;400000
7389055;1;1;1;164,113655739576;DEVOLUCION DEL IVA;1;225000
7389214;1;1;1;353,741884153685;MERCADO DE LA ALCALDIA;1;60000
7389235;1;1;1;355,945689397634;PA;2;280000
7389251;1;1;1;358,762599909203;CAMILO DAZA;1;1800000
7389540;1;1;1;41,151930528441;DEVOLUCION DEL IVA;1;140000
7389649;1;1;1;102,445601900862;DE CERO A SIEMPRE;1;70000
7389696;1;1;1;362,168427971304;PROGRAMA DE GUARDA BOSQUES;1;250000
7389892;1;1;1;159,265760634684;CERO A CIEN;1;800000
7390065;1;1;1;409,878025380519;DEVOLUCION DEL IVA;1;225000
7390068;1;1;1;425,907946846186;IVA;1;225000
7390071;1;1;1;404,351560835103;IVA;1;150000
7390083;1;1;1;297,410721978877;MUSICOS DE ANTIOQUIA;1;480000
7390088;1;1;1;435,541755834523;MERCADOS DEL PAE;2;160000
7390090;1;1;1;186,577866636765;MERCADOS DEL PAE;1;200000
7390386;1;1;1;231,986515230927;IVA;1;150000
7390403;1;1;1;306,833006346485;IVA;1;225000
7390455;1;1;1;44,3854423498304;AYUDA HUMANITARIA;1;800000
7390461;1;1;1;48,618182615293;PROGRAMA PARA NINOS Y NIN LACTANTES;1;99
7390483;1;1;1;96,4062930922517;IVA;1;150000
7390515;1;1;1;171,005442062721;IVA;1;150000
7390562;1;1;1;46,8473066743124;DESPLAZAMIENTO;1;600000
7390578;1;1;1;22,8061160356478;VICTIMAS DESPLAZADAS;1;850000
7390580;1;1;1;32,2545507580245;VICTIMAS DESPLAZADOS;1;880000
7390599;1;1;1;46,9469221924176;DESPLAZAMIENTO;1;600000
7390615;1;1;1;99,7849913060358;DESPLAZAMIENTO;1;600000
7390624;1;1;1;130,260989763603;DESPLAZAMIENTO;1;600000
7390650;1;1;1;68,8367326872817;VICTIMAS DESPLAZADAS;1;2850000
7390659;1;1;1;59,6320847843606;VICTIMAS DESPLAZADOS;1;650000
7390665;1;1;1;78,7881561073202;DESPLAZAMIENTO;1;600000
7390702;1;1;1;52,7202932675852;DESPLAZAMIENTO;1;600000
7390728;1;1;1;118,311522765099;AYUDA DESPLAZADOS;1;700000
7390732;1;1;1;127,503042447431;DESPLAZAMIENTO;1;700000
7390785;1;1;1;85,4662451724772;VICTIMAS DESPLAZADOS;1;650000
7390818;1;1;1;117,219022772778;DESPLAZAMIENTO;1;700000
7390819;1;1;1;124,744002000533;DESPLAZAMIENTO;2;1400000
7390994;1;1;1;127,85090881072;AYUDA ALIMENTARIA POR PANDEMIA;9;800000
7390996;1;1;1;136,691819830854;AYUDA HUMANITARIA;1;900000
7390999;1;1;1;152,794168046269;AYUDA HUMANITARIA;1;900000
7391002;1;1;1;73,6089198217716;AYUDA HUMANITARIA;1;900000
7391008;1;1;1;93,2705666855947;AYUDA HUMANITARIA;1;789000
7391023;1;1;1;371,423071638644;AYUDA ALIMENTARIA POR PANDEMIA;5;300000
7391027;1;1;1;214,402798140384;AYUDA ALIMENTARIA;1;600000
7391029;1;1;1;186,601648872346;ALIMENTARIA;1;480000
7391094;1;1;1;119,984491792931;DE 0 A SIEMPRE;1;160000
7391100;1;1;1;592,901059571646;DE 0 A SIEMPRE;1;75000
7391887;1;1;1;11,111340017851;SUBSIDIO DE ALIMENTOS;1;200000
7391889;1;1;1;10,7176858027786;AYUDA EN ESPECIE POR PARTE DE LA GOBERNACION   POR LA EMERGENCIA SANITARIA DEL COVID 19;1;160000
7391891;1;1;1;13,1863164524237;AYUDA EN ESPECIE POR LA EMERGENCIA SANITARIA POR EL COVID 19 POR PARTE DEL DEPARTAMENTO;1;250000
